Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
titleLink = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 11:26:16,27-05-2026 11:26:16,0.000s,PASSED
"titleLink.addProperty(""xpath"", EQUALS, (//tr[.//*[contains(text(),'$ticketId')]]//td[3]//a) | (//tr[.//*[contains(text(),'$ticketId')]]//td[3]//*[self::span or self::div]))",Chrome 148.0.7778.179,,,27-05-2026 11:26:16,27-05-2026 11:26:16,0.010s,PASSED
"waitForElementVisible(titleLink, 30)",Chrome 148.0.7778.179,,,27-05-2026 11:26:16,27-05-2026 11:26:16,0.266s,PASSED
"scrollToElement(titleLink, 10)",Chrome 148.0.7778.179,,,27-05-2026 11:26:16,27-05-2026 11:26:17,0.280s,PASSED
"link = findWebElement(titleLink, 20)",Chrome 148.0.7778.179,,,27-05-2026 11:26:17,27-05-2026 11:26:17,0.289s,PASSED
"executeJavaScript(""\narguments[0].scrollIntoView({\nblock:'center'\n});\n"", Arrays.asList(link))",Chrome 148.0.7778.179,,,27-05-2026 11:26:17,27-05-2026 11:26:17,0.082s,PASSED
delay(2),Chrome 148.0.7778.179,,,27-05-2026 11:26:17,27-05-2026 11:26:19,2.017s,PASSED
"println(""Opening ticket"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:19,27-05-2026 11:26:19,0.000s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 11:26:19,27-05-2026 11:26:24,4.797s,PASSED
opened = false,Chrome 148.0.7778.179,,,27-05-2026 11:26:24,27-05-2026 11:26:24,0.000s,PASSED
"for ([i = 0, i < 30, (i++)])",Chrome 148.0.7778.179,,,27-05-2026 11:26:24,27-05-2026 11:26:26,2.411s,PASSED
if (!(opened)),Chrome 148.0.7778.179,,,27-05-2026 11:26:26,27-05-2026 11:26:26,0.001s,PASSED
"println(""TASK DETAILS OPENED → "" + ticketId)",Chrome 148.0.7778.179,,,27-05-2026 11:26:26,27-05-2026 11:26:26,0.001s,PASSED
,,,,,,,
Test Cases/TaskActions/Uploads/Upload_File_From_Govdrive,Chrome 148.0.7778.179,,,27-05-2026 11:26:26,27-05-2026 11:26:49,23.133s,PASSED
driver = getWebDriver(),Chrome 148.0.7778.179,,,27-05-2026 11:26:27,27-05-2026 11:26:27,0.003s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 11:26:27,27-05-2026 11:26:27,0.030s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.179,,,27-05-2026 11:26:27,27-05-2026 11:26:27,0.013s,PASSED
"println(""Starting upload flow"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:27,27-05-2026 11:26:27,0.002s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/a_dLabel""), 30)",Chrome 148.0.7778.179,,,27-05-2026 11:26:27,27-05-2026 11:26:28,1.804s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/a_dLabel""), 30)",Chrome 148.0.7778.179,,,27-05-2026 11:26:28,27-05-2026 11:26:29,0.630s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_dLabel""))",Chrome 148.0.7778.179,,,27-05-2026 11:26:29,27-05-2026 11:26:30,0.661s,PASSED
"println(""Upload menu opened"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:30,27-05-2026 11:26:30,0.001s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/a_cde-upload""), 30)",Chrome 148.0.7778.179,,,27-05-2026 11:26:30,27-05-2026 11:26:30,0.397s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/a_cde-upload""), 30)",Chrome 148.0.7778.179,,,27-05-2026 11:26:30,27-05-2026 11:26:31,0.611s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 11:26:31,27-05-2026 11:26:31,0.446s,PASSED
"println(""GovDrive selected"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:31,27-05-2026 11:26:31,0.001s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 11:26:31,27-05-2026 11:26:31,0.041s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/iframe_cde-widget""), 30)",Chrome 148.0.7778.179,,,27-05-2026 11:26:31,27-05-2026 11:26:32,0.370s,PASSED
switched = false,Chrome 148.0.7778.179,,,27-05-2026 11:26:32,27-05-2026 11:26:32,0.001s,PASSED
"for ([i = 0, i < 3, (i++)])",Chrome 148.0.7778.179,,,27-05-2026 11:26:32,27-05-2026 11:26:32,0.851s,PASSED
if (!(switched)),Chrome 148.0.7778.179,,,27-05-2026 11:26:32,27-05-2026 11:26:32,0.002s,PASSED
"println(""Inside iframe"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:32,27-05-2026 11:26:32,0.004s,PASSED
delay(5),Chrome 148.0.7778.179,,,27-05-2026 11:26:32,27-05-2026 11:26:37,5.022s,PASSED
"println(""Waiting for files to appear..."")",Chrome 148.0.7778.179,,,27-05-2026 11:26:37,27-05-2026 11:26:37,0.004s,PASSED
found = false,Chrome 148.0.7778.179,,,27-05-2026 11:26:37,27-05-2026 11:26:37,0.001s,PASSED
checkbox = null,Chrome 148.0.7778.179,,,27-05-2026 11:26:37,27-05-2026 11:26:38,0.002s,PASSED
"for ([i = 0, i < 20, (i++)])",Chrome 148.0.7778.179,,,27-05-2026 11:26:38,27-05-2026 11:26:39,1.231s,PASSED
if (!(found)),Chrome 148.0.7778.179,,,27-05-2026 11:26:39,27-05-2026 11:26:39,0.002s,PASSED
delay(3),Chrome 148.0.7778.179,,,27-05-2026 11:26:39,27-05-2026 11:26:42,3.022s,PASSED
insertBtn = null,Chrome 148.0.7778.179,,,27-05-2026 11:26:42,27-05-2026 11:26:42,0.001s,PASSED
"for ([i = 0, i < 15, (i++)])",Chrome 148.0.7778.179,,,27-05-2026 11:26:42,27-05-2026 11:26:42,0.132s,PASSED
if (insertBtn == null),Chrome 148.0.7778.179,,,27-05-2026 11:26:42,27-05-2026 11:26:42,0.000s,PASSED
"driver.executeScript(""\narguments[0].scrollIntoView({\nblock:'center'\n});\n"", insertBtn)",Chrome 148.0.7778.179,,,27-05-2026 11:26:42,27-05-2026 11:26:42,0.031s,PASSED
delay(1),Chrome 148.0.7778.179,,,27-05-2026 11:26:42,27-05-2026 11:26:43,1.007s,PASSED
"driver.executeScript(""arguments[0].click();"", insertBtn)",Chrome 148.0.7778.179,,,27-05-2026 11:26:43,27-05-2026 11:26:43,0.026s,PASSED
"println(""Insert clicked"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:43,27-05-2026 11:26:43,0.001s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 11:26:43,27-05-2026 11:26:43,0.013s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 11:26:43,27-05-2026 11:26:49,6.465s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 11:26:49,27-05-2026 11:26:49,0.000s,PASSED
"println(""Upload completed"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:49,27-05-2026 11:26:49,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Uploads/Upload_file_Without_Classification,Chrome 148.0.7778.179,,,27-05-2026 11:26:49,27-05-2026 11:27:12,22.286s,PASSED
"taskName = ""TEST AUTOMATION""",Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.003s,PASSED
"uploadFile = getProjectDir() + ""/Include/test-files/TASK CYCLE.pdf""",Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.003s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.014s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.020s,PASSED
"println(""Looking for task: "" + taskName)",Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.002s,PASSED
task = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.002s,PASSED
"task.addProperty(""xpath"", EQUALS, ""//p[contains(normalize-space(.),'"" + taskName + ""')]"")",Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.010s,PASSED
"taskExists = waitForElementPresent(task, 20, OPTIONAL)",Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.302s,PASSED
"println(""Task exists = "" + taskExists)",Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.004s,PASSED
if (!(taskExists)),Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.002s,PASSED
assert taskExists,Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.000s,PASSED
"scrollToElement(task, 10)",Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:26:50,0.289s,PASSED
enhancedClick(task),Chrome 148.0.7778.179,,,27-05-2026 11:26:50,27-05-2026 11:27:01,10.838s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 11:27:01,27-05-2026 11:27:01,0.014s,PASSED
"uploadBtn = findTestObject(""Page_Work Order  View- Workforce Manager/Page_Work Order  View- Workforce Manager/a_dLabel"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:01,27-05-2026 11:27:01,0.014s,PASSED
"waitForElementClickable(uploadBtn, 20)",Chrome 148.0.7778.179,,,27-05-2026 11:27:01,27-05-2026 11:27:02,0.324s,PASSED
enhancedClick(uploadBtn),Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:02,0.353s,PASSED
"println(""Upload modal opened"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:02,0.002s,PASSED
assert Files.exists(Paths.get(uploadFile)),Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:02,0.016s,PASSED
"println(""Uploading -> "" + uploadFile)",Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:02,0.001s,PASSED
fileInput = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:02,0.001s,PASSED
"fileInput.addProperty(""xpath"", EQUALS, ""//*[@id='file_upload']"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:02,0.001s,PASSED
"waitForElementPresent(fileInput, 20)",Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:02,0.260s,PASSED
"executeJavaScript(""\narguments[0].style.display='block';\narguments[0].style.visibility='visible';\narguments[0].removeAttribute('hidden');\narguments[0].removeAttribute('disabled');\n"", [findWebElement(fileInput, 20)])",Chrome 148.0.7778.179,,,27-05-2026 11:27:02,27-05-2026 11:27:03,0.304s,PASSED
"uploadFile(fileInput, uploadFile)",Chrome 148.0.7778.179,,,27-05-2026 11:27:03,27-05-2026 11:27:03,0.303s,PASSED
"println(""File injected successfully"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:03,27-05-2026 11:27:03,0.001s,PASSED
delay(8),Chrome 148.0.7778.179,,,27-05-2026 11:27:03,27-05-2026 11:27:11,8.014s,PASSED
noButton = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 11:27:11,27-05-2026 11:27:11,0.003s,PASSED
"noButton.addProperty(""xpath"", EQUALS, ""//button[normalize-space()='No']"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:11,27-05-2026 11:27:11,0.000s,PASSED
"modalPresent = waitForElementPresent(noButton, 10, OPTIONAL)",Chrome 148.0.7778.179,,,27-05-2026 11:27:11,27-05-2026 11:27:11,0.256s,PASSED
if (modalPresent),Chrome 148.0.7778.179,,,27-05-2026 11:27:11,27-05-2026 11:27:12,0.654s,PASSED
"println(""Upload completed"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:12,27-05-2026 11:27:12,0.002s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Esign,Chrome 148.0.7778.179,,,27-05-2026 11:27:12,27-05-2026 11:28:34,1m - 22.473s,PASSED
driver = getWebDriver(),Chrome 148.0.7778.179,,,27-05-2026 11:27:12,27-05-2026 11:27:12,0.000s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(driver, java.time.Duration.ofSeconds(30))",Chrome 148.0.7778.179,,,27-05-2026 11:27:12,27-05-2026 11:27:12,0.000s,PASSED
"println(""===== START ESIGN ====="")",Chrome 148.0.7778.179,,,27-05-2026 11:27:12,27-05-2026 11:27:12,0.000s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.179,,,27-05-2026 11:27:12,27-05-2026 11:27:12,0.016s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/svg_svg""))",Chrome 148.0.7778.179,,,27-05-2026 11:27:12,27-05-2026 11:27:25,12.265s,PASSED
"println(""eSign modal opened"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:25,27-05-2026 11:27:25,0.002s,PASSED
iframe = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 11:27:25,27-05-2026 11:27:25,0.002s,PASSED
"iframe.addProperty(""xpath"", EQUALS, ""//iframe[contains(@id,'esign')]"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:25,27-05-2026 11:27:25,0.002s,PASSED
"waitForElementPresent(iframe, 60)",Chrome 148.0.7778.179,,,27-05-2026 11:27:25,27-05-2026 11:27:25,0.694s,PASSED
"switchToFrame(iframe, 20)",Chrome 148.0.7778.179,,,27-05-2026 11:27:25,27-05-2026 11:27:26,0.621s,PASSED
"println(""Inside iframe"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:26,27-05-2026 11:27:26,0.001s,PASSED
"signTool = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//*[normalize-space()='Signature']"")))",Chrome 148.0.7778.179,,,27-05-2026 11:27:26,27-05-2026 11:27:30,3.823s,PASSED
"driver.executeScript(""arguments[0].click();"", signTool)",Chrome 148.0.7778.179,,,27-05-2026 11:27:30,27-05-2026 11:27:30,0.233s,PASSED
"println(""Signature selected"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:30,27-05-2026 11:27:30,0.003s,PASSED
"page = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(""//*[contains(@id,'page-')]"")))",Chrome 148.0.7778.179,,,27-05-2026 11:27:30,27-05-2026 11:27:35,4.474s,PASSED
"println(""PDF located"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:35,27-05-2026 11:27:35,0.001s,PASSED
"driver.executeScript(""\nvar rect=arguments[0].getBoundingClientRect();\n\nvar x=rect.left+(rect.width/2);\nvar y=rect.top+250;\n\nvar el=document.elementFromPoint(x,y);\n\nif(el){\nel.dispatchEvent(\nnew MouseEvent(\n'click',\n{\nbubbles:true,\nclientX:x,\nclientY:y\n}\n)\n);\n}\n"", page)",Chrome 148.0.7778.179,,,27-05-2026 11:27:35,27-05-2026 11:27:35,0.099s,PASSED
"println(""Signature dropped"")",Chrome 148.0.7778.179,,,27-05-2026 11:27:35,27-05-2026 11:27:35,0.013s,PASSED
Thread.sleep(2000),Chrome 148.0.7778.179,,,27-05-2026 11:27:35,27-05-2026 11:27:37,2.060s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 11:27:37,27-05-2026 11:28:07,30.115s,PASSED
