Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Thread.sleep(2000),Chrome 148.0.7778.179,,,27-05-2026 08:10:22,27-05-2026 08:10:24,2.031s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 08:10:24,27-05-2026 08:10:54,30.395s,PASSED
catch (Exception e),Chrome 148.0.7778.179,,,27-05-2026 08:10:54,27-05-2026 08:10:54,0.005s,PASSED
"previewBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Preview')]"")))",Chrome 148.0.7778.179,,,27-05-2026 08:10:54,27-05-2026 08:10:54,0.114s,PASSED
"driver.executeScript(""arguments[0].click();"", previewBtn)",Chrome 148.0.7778.179,,,27-05-2026 08:10:54,27-05-2026 08:10:54,0.044s,PASSED
"println(""Preview clicked"")",Chrome 148.0.7778.179,,,27-05-2026 08:10:54,27-05-2026 08:10:54,0.003s,PASSED
"wait.until(ExpectedConditions.textToBePresentInElementLocated(By.xpath(""//button[contains(.,'Preview') or contains(.,'Save')]""), ""Save""))",Chrome 148.0.7778.179,,,27-05-2026 08:10:54,27-05-2026 08:10:55,0.351s,PASSED
"saveBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Save')]"")))",Chrome 148.0.7778.179,,,27-05-2026 08:10:55,27-05-2026 08:10:55,0.117s,PASSED
Thread.sleep(1000),Chrome 148.0.7778.179,,,27-05-2026 08:10:55,27-05-2026 08:10:56,1.011s,PASSED
"driver.executeScript(""arguments[0].click();"", saveBtn)",Chrome 148.0.7778.179,,,27-05-2026 08:10:56,27-05-2026 08:10:56,0.042s,PASSED
"println(""Save clicked"")",Chrome 148.0.7778.179,,,27-05-2026 08:10:56,27-05-2026 08:10:56,0.006s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 08:10:56,27-05-2026 08:10:56,0.034s,PASSED
"println(""Back to main page"")",Chrome 148.0.7778.179,,,27-05-2026 08:10:56,27-05-2026 08:10:56,0.001s,PASSED
okModalClosed = false,Chrome 148.0.7778.179,,,27-05-2026 08:10:56,27-05-2026 08:10:56,0.001s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 08:10:56,27-05-2026 08:11:09,12.698s,PASSED
if (!(okModalClosed)),Chrome 148.0.7778.179,,,27-05-2026 08:11:09,27-05-2026 08:11:09,0.048s,PASSED
modal = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 08:11:09,27-05-2026 08:11:09,0.002s,PASSED
"modal.addProperty(""xpath"", EQUALS, ""//*[contains(@class,'modal')]"")",Chrome 148.0.7778.179,,,27-05-2026 08:11:09,27-05-2026 08:11:09,0.001s,PASSED
"waitForElementNotPresent(modal, 20, OPTIONAL)",Chrome 148.0.7778.179,,,27-05-2026 08:11:09,27-05-2026 08:11:30,20.811s,WARNING
"println(""===== ESIGN SUCCESS ====="")",Chrome 148.0.7778.179,,,27-05-2026 08:11:30,27-05-2026 08:11:30,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Comments/TC_Add_Comment,Chrome 148.0.7778.179,,,27-05-2026 08:14:09,27-05-2026 08:15:01,51.865s,FAILED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:14:09,27-05-2026 08:14:09,0.010s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:14:09,27-05-2026 08:14:29,20.197s,WARNING
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:14:29,27-05-2026 08:14:29,0.020s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:14:29,27-05-2026 08:14:49,20.145s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Hi there, For line manager escalation or app""))",Chrome 148.0.7778.179,,,27-05-2026 08:14:49,27-05-2026 08:15:01,11.460s,FAILED
,,,,,,,
Test Cases/TaskActions/Change_Priority/Priority,Chrome 148.0.7778.179,,,27-05-2026 08:15:32,27-05-2026 08:16:09,36.914s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:15:32,27-05-2026 08:15:32,0.015s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:15:32,27-05-2026 08:15:52,20.029s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""))",Chrome 148.0.7778.179,,,27-05-2026 08:15:52,27-05-2026 08:16:00,7.649s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:16:00,27-05-2026 08:16:00,0.266s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""))",Chrome 148.0.7778.179,,,27-05-2026 08:16:00,27-05-2026 08:16:03,2.699s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Successful""))",Chrome 148.0.7778.179,,,27-05-2026 08:16:03,27-05-2026 08:16:09,5.802s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_OK""))",Chrome 148.0.7778.179,,,27-05-2026 08:16:09,27-05-2026 08:16:09,0.427s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Download_File,Chrome 148.0.7778.179,,,27-05-2026 08:16:09,27-05-2026 08:16:30,20.873s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:16:09,27-05-2026 08:16:09,0.013s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:16:09,27-05-2026 08:16:29,20.075s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_Download""))",Chrome 148.0.7778.179,,,27-05-2026 08:16:29,27-05-2026 08:16:30,0.728s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/View_File,Chrome 148.0.7778.179,,,27-05-2026 08:17:07,27-05-2026 08:17:38,30.787s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:17:07,27-05-2026 08:17:07,0.024s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:17:07,27-05-2026 08:17:27,20.044s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_View""))",Chrome 148.0.7778.179,,,27-05-2026 08:17:27,27-05-2026 08:17:32,4.962s,PASSED
"println(""Viewer opened"")",Chrome 148.0.7778.179,,,27-05-2026 08:17:32,27-05-2026 08:17:32,0.001s,PASSED
delay(5),Chrome 148.0.7778.179,,,27-05-2026 08:17:32,27-05-2026 08:17:37,5.006s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:17:37,27-05-2026 08:17:38,0.293s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""))",Chrome 148.0.7778.179,,,27-05-2026 08:17:38,27-05-2026 08:17:38,0.422s,PASSED
"println(""Viewer closed"")",Chrome 148.0.7778.179,,,27-05-2026 08:17:38,27-05-2026 08:17:38,0.001s,PASSED
