Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"switchToWindowTitle(""Work Order | Create- Workforce Manager"")",Chrome 148.0.7778.179,,,28-05-2026 12:06:24,28-05-2026 12:06:25,0.060s,PASSED
"click(findTestObject(""Page_Work Order  Create- Workforce Manager/input_optionsRadios1""))",Chrome 148.0.7778.179,,,28-05-2026 12:06:25,28-05-2026 12:06:25,0.483s,PASSED
"click(findTestObject(""Page_Work Order  Create- Workforce Manager/input_optionsChecks1""))",Chrome 148.0.7778.179,,,28-05-2026 12:06:25,28-05-2026 12:06:25,0.468s,PASSED
"setText(findTestObject(""Page_Work Order  Create- Workforce Manager/input_Select Date""), ""2026-05-20"")",Chrome 148.0.7778.179,,,28-05-2026 12:06:25,28-05-2026 12:06:26,0.800s,PASSED
"filePath = getProjectDir() + ""/Include/test-files/data_backup.png""",Chrome 148.0.7778.179,,,28-05-2026 12:06:26,28-05-2026 12:06:26,0.010s,PASSED
assert File(filePath).exists(),Chrome 148.0.7778.179,,,28-05-2026 12:06:26,28-05-2026 12:06:26,0.025s,PASSED
"uploadObj = findTestObject(""Page_Work Order  Create- Workforce Manager/input_take-photo-input-selected_file"")",Chrome 148.0.7778.179,,,28-05-2026 12:06:26,28-05-2026 12:06:26,0.012s,PASSED
"waitForElementPresent(uploadObj, 10)",Chrome 148.0.7778.179,,,28-05-2026 12:06:26,28-05-2026 12:06:27,0.340s,PASSED
"uploadFile(uploadObj, filePath)",Chrome 148.0.7778.179,,,28-05-2026 12:06:27,28-05-2026 12:06:27,0.362s,PASSED
"click(findTestObject(""Page_Work Order  Create- Workforce Manager/input_should_assign_ticket""))",Chrome 148.0.7778.179,,,28-05-2026 12:06:27,28-05-2026 12:06:28,0.668s,PASSED
"selectOptionByValue(findTestObject(""Page_Work Order  Create- Workforce Manager/select_assign-to-user""), ""82"", false)",Chrome 148.0.7778.179,,,28-05-2026 12:06:28,28-05-2026 12:06:28,0.705s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  Create- Workforce Manager/button_Create""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:06:28,28-05-2026 12:06:29,0.499s,PASSED
"click(findTestObject(""Page_Work Order  Create- Workforce Manager/button_Create""))",Chrome 148.0.7778.179,,,28-05-2026 12:06:29,28-05-2026 12:06:29,0.412s,PASSED
,,,,,,,
Test Cases/Setup/TC_Open_Task_Details,Chrome 148.0.7778.179,,,28-05-2026 12:06:29,28-05-2026 12:07:01,31.738s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.179,,,28-05-2026 12:06:30,28-05-2026 12:06:30,0.154s,PASSED
delay(3),Chrome 148.0.7778.179,,,28-05-2026 12:06:30,28-05-2026 12:06:33,3.038s,PASSED
modal = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:06:33,28-05-2026 12:06:33,0.006s,PASSED
"modal.addProperty(""xpath"", EQUALS, ""//*[contains(text(),'Ticket ID')]"")",Chrome 148.0.7778.179,,,28-05-2026 12:06:33,28-05-2026 12:06:33,0.017s,PASSED
"waitForElementVisible(modal, 30)",Chrome 148.0.7778.179,,,28-05-2026 12:06:33,28-05-2026 12:06:34,0.778s,PASSED
successMessage = getText(modal),Chrome 148.0.7778.179,,,28-05-2026 12:06:34,28-05-2026 12:06:34,0.321s,PASSED
"println(""SUCCESS → "" + successMessage)",Chrome 148.0.7778.179,,,28-05-2026 12:06:34,28-05-2026 12:06:34,0.009s,PASSED
"matcher = successMessage =~ ""\d+""",Chrome 148.0.7778.179,,,28-05-2026 12:06:34,28-05-2026 12:06:34,0.000s,PASSED
if (!(matcher.find())),Chrome 148.0.7778.179,,,28-05-2026 12:06:34,28-05-2026 12:06:34,0.008s,PASSED
ticketId = matcher.group(),Chrome 148.0.7778.179,,,28-05-2026 12:06:34,28-05-2026 12:06:34,0.002s,PASSED
"println(""Captured Ticket → "" + ticketId)",Chrome 148.0.7778.179,,,28-05-2026 12:06:34,28-05-2026 12:06:34,0.003s,PASSED
"click(findTestObject(""Page_Work Order  Create- Workforce Manager/button_message-dismiss""))",Chrome 148.0.7778.179,,,28-05-2026 12:06:34,28-05-2026 12:06:35,0.950s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:06:35,28-05-2026 12:06:35,0.017s,PASSED
delay(2),Chrome 148.0.7778.179,,,28-05-2026 12:06:35,28-05-2026 12:06:37,2.007s,PASSED
"click(findTestObject(""Page_Work Order  Index- Workforce Manager/a_Created By Me""))",Chrome 148.0.7778.179,,,28-05-2026 12:06:37,28-05-2026 12:06:38,0.827s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,28-05-2026 12:06:38,28-05-2026 12:06:38,0.006s,PASSED
delay(3),Chrome 148.0.7778.179,,,28-05-2026 12:06:38,28-05-2026 12:06:41,3.014s,PASSED
"search = findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search"")",Chrome 148.0.7778.179,,,28-05-2026 12:06:41,28-05-2026 12:06:41,0.006s,PASSED
"waitForElementVisible(search, 30)",Chrome 148.0.7778.179,,,28-05-2026 12:06:41,28-05-2026 12:06:41,0.278s,PASSED
click(search),Chrome 148.0.7778.179,,,28-05-2026 12:06:41,28-05-2026 12:06:42,0.828s,PASSED
clearText(search),Chrome 148.0.7778.179,,,28-05-2026 12:06:42,28-05-2026 12:06:43,0.320s,PASSED
"setText(search, ticketId)",Chrome 148.0.7778.179,,,28-05-2026 12:06:43,28-05-2026 12:06:43,0.763s,PASSED
"sendKeys(search, Keys.chord(ENTER))",Chrome 148.0.7778.179,,,28-05-2026 12:06:43,28-05-2026 12:06:44,0.365s,PASSED
"println(""Searching → "" + ticketId)",Chrome 148.0.7778.179,,,28-05-2026 12:06:44,28-05-2026 12:06:44,0.009s,PASSED
delay(8),Chrome 148.0.7778.179,,,28-05-2026 12:06:44,28-05-2026 12:06:52,8.018s,PASSED
row = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.003s,PASSED
"row.addProperty(""xpath"", EQUALS, //tr[.//*[contains(text(),'$ticketId')]])",Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.046s,PASSED
"found = waitForElementPresent(row, 30)",Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.247s,PASSED
if (!(found)),Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.001s,PASSED
"println(""Ticket row found"")",Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.002s,PASSED
titleLink = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.002s,PASSED
"titleLink.addProperty(""xpath"", EQUALS, (//tr[.//*[contains(text(),'$ticketId')]]//td[3]//a) | (//tr[.//*[contains(text(),'$ticketId')]]//td[3]//*[self::span or self::div]))",Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.002s,PASSED
"waitForElementVisible(titleLink, 30)",Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:52,0.288s,PASSED
"scrollToElement(titleLink, 10)",Chrome 148.0.7778.179,,,28-05-2026 12:06:52,28-05-2026 12:06:53,0.307s,PASSED
"link = findWebElement(titleLink, 20)",Chrome 148.0.7778.179,,,28-05-2026 12:06:53,28-05-2026 12:06:53,0.281s,PASSED
"executeJavaScript(""\narguments[0].scrollIntoView({\nblock:'center'\n});\n"", Arrays.asList(link))",Chrome 148.0.7778.179,,,28-05-2026 12:06:53,28-05-2026 12:06:53,0.030s,PASSED
delay(2),Chrome 148.0.7778.179,,,28-05-2026 12:06:53,28-05-2026 12:06:55,2.005s,PASSED
"println(""Opening ticket"")",Chrome 148.0.7778.179,,,28-05-2026 12:06:55,28-05-2026 12:06:55,0.003s,PASSED
try,Chrome 148.0.7778.179,,,28-05-2026 12:06:55,28-05-2026 12:06:59,3.724s,PASSED
opened = false,Chrome 148.0.7778.179,,,28-05-2026 12:06:59,28-05-2026 12:06:59,0.006s,PASSED
"for ([i = 0, i < 30, (i++)])",Chrome 148.0.7778.179,,,28-05-2026 12:06:59,28-05-2026 12:07:01,2.378s,PASSED
if (!(opened)),Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:01,0.002s,PASSED
"println(""TASK DETAILS OPENED → "" + ticketId)",Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:01,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Uploads/Upload_File_From_Govdrive,Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:22,21.121s,PASSED
driver = getWebDriver(),Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:01,0.008s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:01,0.040s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:01,0.020s,PASSED
"println(""Starting upload flow"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:01,0.002s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/a_dLabel""), 30)",Chrome 148.0.7778.179,,,28-05-2026 12:07:01,28-05-2026 12:07:03,1.833s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/a_dLabel""), 30)",Chrome 148.0.7778.179,,,28-05-2026 12:07:03,28-05-2026 12:07:04,0.295s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_dLabel""))",Chrome 148.0.7778.179,,,28-05-2026 12:07:04,28-05-2026 12:07:04,0.444s,PASSED
"println(""Upload menu opened"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:04,28-05-2026 12:07:04,0.007s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/a_cde-upload""), 30)",Chrome 148.0.7778.179,,,28-05-2026 12:07:04,28-05-2026 12:07:04,0.300s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/a_cde-upload""), 30)",Chrome 148.0.7778.179,,,28-05-2026 12:07:04,28-05-2026 12:07:05,0.544s,PASSED
try,Chrome 148.0.7778.179,,,28-05-2026 12:07:05,28-05-2026 12:07:05,0.417s,PASSED
"println(""GovDrive selected"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:05,28-05-2026 12:07:05,0.007s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,28-05-2026 12:07:05,28-05-2026 12:07:05,0.030s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/iframe_cde-widget""), 30)",Chrome 148.0.7778.179,,,28-05-2026 12:07:05,28-05-2026 12:07:06,0.602s,PASSED
switched = false,Chrome 148.0.7778.179,,,28-05-2026 12:07:06,28-05-2026 12:07:06,0.001s,PASSED
"for ([i = 0, i < 3, (i++)])",Chrome 148.0.7778.179,,,28-05-2026 12:07:06,28-05-2026 12:07:06,0.467s,PASSED
if (!(switched)),Chrome 148.0.7778.179,,,28-05-2026 12:07:06,28-05-2026 12:07:06,0.001s,PASSED
"println(""Inside iframe"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:06,28-05-2026 12:07:06,0.002s,PASSED
delay(5),Chrome 148.0.7778.179,,,28-05-2026 12:07:06,28-05-2026 12:07:11,5.008s,PASSED
"println(""Waiting for files to appear..."")",Chrome 148.0.7778.179,,,28-05-2026 12:07:11,28-05-2026 12:07:11,0.002s,PASSED
found = false,Chrome 148.0.7778.179,,,28-05-2026 12:07:11,28-05-2026 12:07:11,0.002s,PASSED
checkbox = null,Chrome 148.0.7778.179,,,28-05-2026 12:07:11,28-05-2026 12:07:11,0.002s,PASSED
"for ([i = 0, i < 20, (i++)])",Chrome 148.0.7778.179,,,28-05-2026 12:07:11,28-05-2026 12:07:13,1.131s,PASSED
if (!(found)),Chrome 148.0.7778.179,,,28-05-2026 12:07:13,28-05-2026 12:07:13,0.000s,PASSED
delay(3),Chrome 148.0.7778.179,,,28-05-2026 12:07:13,28-05-2026 12:07:16,3.013s,PASSED
insertBtn = null,Chrome 148.0.7778.179,,,28-05-2026 12:07:16,28-05-2026 12:07:16,0.001s,PASSED
"for ([i = 0, i < 15, (i++)])",Chrome 148.0.7778.179,,,28-05-2026 12:07:16,28-05-2026 12:07:16,0.120s,PASSED
if (insertBtn == null),Chrome 148.0.7778.179,,,28-05-2026 12:07:16,28-05-2026 12:07:16,0.002s,PASSED
"driver.executeScript(""\narguments[0].scrollIntoView({\nblock:'center'\n});\n"", insertBtn)",Chrome 148.0.7778.179,,,28-05-2026 12:07:16,28-05-2026 12:07:16,0.012s,PASSED
delay(1),Chrome 148.0.7778.179,,,28-05-2026 12:07:16,28-05-2026 12:07:17,1.009s,PASSED
"driver.executeScript(""arguments[0].click();"", insertBtn)",Chrome 148.0.7778.179,,,28-05-2026 12:07:17,28-05-2026 12:07:17,0.027s,PASSED
"println(""Insert clicked"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:17,28-05-2026 12:07:17,0.000s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,28-05-2026 12:07:17,28-05-2026 12:07:17,0.007s,PASSED
try,Chrome 148.0.7778.179,,,28-05-2026 12:07:17,28-05-2026 12:07:22,5.424s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.008s,PASSED
"println(""Upload completed"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.001s,PASSED
,,,,,,,
Test Cases/TaskActions/Uploads/Upload_file_Without_Classification,Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:46,23.942s,PASSED
"taskName = ""TEST AUTOMATION""",Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.007s,PASSED
"uploadFile = getProjectDir() + ""/Include/test-files/TASK CYCLE.pdf""",Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.000s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.008s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.012s,PASSED
"println(""Looking for task: "" + taskName)",Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.000s,PASSED
task = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.002s,PASSED
"task.addProperty(""xpath"", EQUALS, ""//p[contains(normalize-space(.),'"" + taskName + ""')]"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:22,0.002s,PASSED
"taskExists = waitForElementPresent(task, 20, OPTIONAL)",Chrome 148.0.7778.179,,,28-05-2026 12:07:22,28-05-2026 12:07:24,1.375s,PASSED
"println(""Task exists = "" + taskExists)",Chrome 148.0.7778.179,,,28-05-2026 12:07:24,28-05-2026 12:07:24,0.004s,PASSED
if (!(taskExists)),Chrome 148.0.7778.179,,,28-05-2026 12:07:24,28-05-2026 12:07:24,0.002s,PASSED
assert taskExists,Chrome 148.0.7778.179,,,28-05-2026 12:07:24,28-05-2026 12:07:24,0.000s,PASSED
"scrollToElement(task, 10)",Chrome 148.0.7778.179,,,28-05-2026 12:07:24,28-05-2026 12:07:24,0.285s,PASSED
enhancedClick(task),Chrome 148.0.7778.179,,,28-05-2026 12:07:24,28-05-2026 12:07:35,10.552s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:07:35,28-05-2026 12:07:35,0.018s,PASSED
"uploadBtn = findTestObject(""Page_Work Order  View- Workforce Manager/Page_Work Order  View- Workforce Manager/a_dLabel"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:35,28-05-2026 12:07:35,0.049s,PASSED
"waitForElementClickable(uploadBtn, 20)",Chrome 148.0.7778.179,,,28-05-2026 12:07:35,28-05-2026 12:07:35,0.395s,PASSED
enhancedClick(uploadBtn),Chrome 148.0.7778.179,,,28-05-2026 12:07:35,28-05-2026 12:07:36,0.434s,PASSED
"println(""Upload modal opened"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:36,0.004s,PASSED
assert Files.exists(Paths.get(uploadFile)),Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:36,0.031s,PASSED
"println(""Uploading -> "" + uploadFile)",Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:36,0.003s,PASSED
fileInput = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:36,0.004s,PASSED
"fileInput.addProperty(""xpath"", EQUALS, ""//*[@id='file_upload']"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:36,0.002s,PASSED
"waitForElementPresent(fileInput, 20)",Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:36,0.502s,PASSED
"executeJavaScript(""\narguments[0].style.display='block';\narguments[0].style.visibility='visible';\narguments[0].removeAttribute('hidden');\narguments[0].removeAttribute('disabled');\n"", [findWebElement(fileInput, 20)])",Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:36,0.371s,PASSED
"uploadFile(fileInput, uploadFile)",Chrome 148.0.7778.179,,,28-05-2026 12:07:36,28-05-2026 12:07:37,0.580s,PASSED
"println(""File injected successfully"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:37,28-05-2026 12:07:37,0.006s,PASSED
delay(8),Chrome 148.0.7778.179,,,28-05-2026 12:07:37,28-05-2026 12:07:45,8.009s,PASSED
noButton = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:07:45,28-05-2026 12:07:45,0.002s,PASSED
"noButton.addProperty(""xpath"", EQUALS, ""//button[normalize-space()='No']"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:45,28-05-2026 12:07:45,0.001s,PASSED
"modalPresent = waitForElementPresent(noButton, 10, OPTIONAL)",Chrome 148.0.7778.179,,,28-05-2026 12:07:45,28-05-2026 12:07:45,0.285s,PASSED
if (modalPresent),Chrome 148.0.7778.179,,,28-05-2026 12:07:45,28-05-2026 12:07:46,0.798s,PASSED
"println(""Upload completed"")",Chrome 148.0.7778.179,,,28-05-2026 12:07:46,28-05-2026 12:07:46,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Esign,Chrome 148.0.7778.179,,,28-05-2026 12:07:46,28-05-2026 12:09:21,1m - 35.341s,PASSED
driver = getWebDriver(),Chrome 148.0.7778.179,,,28-05-2026 12:07:47,28-05-2026 12:07:47,0.008s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(driver, java.time.Duration.ofSeconds(30))",Chrome 148.0.7778.179,,,28-05-2026 12:07:47,28-05-2026 12:07:47,0.008s,PASSED
"println(""===== START ESIGN ====="")",Chrome 148.0.7778.179,,,28-05-2026 12:07:47,28-05-2026 12:07:47,0.011s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.179,,,28-05-2026 12:07:47,28-05-2026 12:07:47,0.034s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/svg_svg""))",Chrome 148.0.7778.179,,,28-05-2026 12:07:47,28-05-2026 12:08:00,12.835s,PASSED
"println(""eSign modal opened"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:00,28-05-2026 12:08:00,0.005s,PASSED
iframe = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:08:00,28-05-2026 12:08:00,0.002s,PASSED
"iframe.addProperty(""xpath"", EQUALS, ""//iframe[contains(@id,'esign')]"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:00,28-05-2026 12:08:00,0.000s,PASSED
"waitForElementPresent(iframe, 60)",Chrome 148.0.7778.179,,,28-05-2026 12:08:00,28-05-2026 12:08:01,0.649s,PASSED
"switchToFrame(iframe, 20)",Chrome 148.0.7778.179,,,28-05-2026 12:08:01,28-05-2026 12:08:01,0.397s,PASSED
"println(""Inside iframe"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:01,28-05-2026 12:08:01,0.001s,PASSED
"signTool = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//*[normalize-space()='Signature']"")))",Chrome 148.0.7778.179,,,28-05-2026 12:08:01,28-05-2026 12:08:06,4.321s,PASSED
"driver.executeScript(""arguments[0].click();"", signTool)",Chrome 148.0.7778.179,,,28-05-2026 12:08:06,28-05-2026 12:08:06,0.026s,PASSED
"println(""Signature selected"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:06,28-05-2026 12:08:06,0.002s,PASSED
"page = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(""//*[contains(@id,'page-')]"")))",Chrome 148.0.7778.179,,,28-05-2026 12:08:06,28-05-2026 12:08:14,8.670s,PASSED
"println(""PDF located"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:14,28-05-2026 12:08:14,0.002s,PASSED
"driver.executeScript(""\nvar rect=arguments[0].getBoundingClientRect();\n\nvar x=rect.left+(rect.width/2);\nvar y=rect.top+250;\n\nvar el=document.elementFromPoint(x,y);\n\nif(el){\nel.dispatchEvent(\nnew MouseEvent(\n'click',\n{\nbubbles:true,\nclientX:x,\nclientY:y\n}\n)\n);\n}\n"", page)",Chrome 148.0.7778.179,,,28-05-2026 12:08:14,28-05-2026 12:08:14,0.050s,PASSED
"println(""Signature dropped"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:14,28-05-2026 12:08:14,0.001s,PASSED
Thread.sleep(2000),Chrome 148.0.7778.179,,,28-05-2026 12:08:14,28-05-2026 12:08:17,3.178s,PASSED
try,Chrome 148.0.7778.179,,,28-05-2026 12:08:17,28-05-2026 12:08:48,30.256s,PASSED
